index,dataset,seed,arm,accuracy,macro_f1,balanced_accuracy,log_loss,rescues,harms,net_rescue,intervention_rate,beacon_lock_rate,beacon_quality_mean,vmax,a0_thrust,brake_start
146,digits,11,full_laser_homing_beacon_conduit,0.9944444444444444,0.994443372564152,0.9945195195195196,0.1584350767823079,0,0,0,0.0,0.8611111111111112,0.6888996876795965,0.2,0.0,0.1
147,digits,23,adaptive_entry_combi_anchor,0.9861111111111112,0.9862176503707014,0.9861861861861864,0.1752961637589864,0,0,0,0.0,0.8555555555555555,0.6899639097860574,0.2,0.0,0.1
148,digits,23,laser_targeting_lens,0.9805555555555556,0.9807271914314168,0.9806263406263408,0.1713273066289763,0,2,-2,0.0055555555555555,0.8555555555555555,0.6899639097860574,0.2,0.0,0.1
149,digits,23,homing_vmax_acceleration,0.9861111111111112,0.9862176503707014,0.9861861861861864,0.1747059092131713,0,0,0,0.0,0.8555555555555555,0.6899639097860574,0.2,0.0,0.1
150,digits,23,a0_maintenance_thrust,0.9861111111111112,0.9862176503707014,0.9861861861861864,0.1747059092131713,0,0,0,0.0,0.8555555555555555,0.6899639097860574,0.2,0.0,0.1
151,digits,23,dynamic_precision_deceleration,0.9861111111111112,0.9862176503707014,0.9861861861861864,0.1725505027763759,0,0,0,0.0,0.8555555555555555,0.6899639097860574,0.2,0.0,0.1
152,digits,23,terminal_micro_guidance,0.9861111111111112,0.9862176503707014,0.9861861861861864,0.1725185958028291,0,0,0,0.0,0.8555555555555555,0.6899639097860574,0.2,0.0,0.1
153,digits,23,full_laser_homing_beacon_conduit,0.9861111111111112,0.9862176503707014,0.9861861861861864,0.1719754582706888,0,0,0,0.0,0.8555555555555555,0.6899639097860574,0.2,0.0,0.1
154,digits,37,adaptive_entry_combi_anchor,0.9805555555555556,0.9805379329114784,0.9806220506220504,0.1781433752758227,0,0,0,0.0,0.8527777777777777,0.6804948503017668,0.2,0.0,0.1
155,digits,37,laser_targeting_lens,0.9833333333333332,0.9833905490423064,0.9833247533247532,0.1743302189698284,1,0,1,0.0027777777777777,0.8527777777777777,0.6804948503017668,0.2,0.0,0.1
156,digits,37,homing_vmax_acceleration,0.9805555555555556,0.9805379329114784,0.9806220506220504,0.1775748361227678,0,0,0,0.0,0.8527777777777777,0.6804948503017668,0.2,0.0,0.1
157,digits,37,a0_maintenance_thrust,0.9805555555555556,0.9805379329114784,0.9806220506220504,0.1775748361227678,0,0,0,0.0,0.8527777777777777,0.6804948503017668,0.2,0.0,0.1
158,digits,37,dynamic_precision_deceleration,0.9805555555555556,0.9805379329114784,0.9806220506220504,0.1755364175850252,0,0,0,0.0,0.8527777777777777,0.6804948503017668,0.2,0.0,0.1
159,digits,37,terminal_micro_guidance,0.9805555555555556,0.9805379329114784,0.9806220506220504,0.1755011703673348,0,0,0,0.0,0.8527777777777777,0.6804948503017668,0.2,0.0,0.1
160,digits,37,full_laser_homing_beacon_conduit,0.9805555555555556,0.9805379329114784,0.9806220506220504,0.17493824698878,0,0,0,0.0,0.8527777777777777,0.6804948503017668,0.2,0.0,0.1
161,digits,53,adaptive_entry_combi_anchor,0.9777777777777776,0.9778034047315728,0.9778399828399827,0.1721904591984885,0,0,0,0.0,0.85,0.6869368460499582,0.2,0.0,0.1
162,digits,53,laser_targeting_lens,0.9805555555555556,0.9806241495965006,0.9806971256971256,0.1731457493680308,1,0,1,0.0027777777777777,0.85,0.6869368460499582,0.2,0.0,0.1
163,digits,53,homing_vmax_acceleration,0.9777777777777776,0.9778034047315728,0.9778399828399827,0.1726908148689193,0,0,0,0.0,0.85,0.6869368460499582,0.2,0.0,0.1
164,digits,53,a0_maintenance_thrust,0.9777777777777776,0.9778034047315728,0.9778399828399827,0.1726908148689193,0,0,0,0.0,0.85,0.6869368460499582,0.2,0.0,0.1
165,digits,53,dynamic_precision_deceleration,0.9777777777777776,0.9778034047315728,0.9778399828399827,0.1745088225824635,0,0,0,0.0,0.85,0.6869368460499582,0.2,0.0,0.1
166,digits,53,terminal_micro_guidance,0.9777777777777776,0.9778034047315728,0.9778399828399827,0.1745469001262646,0,0,0,0.0,0.85,0.6869368460499582,0.2,0.0,0.1
167,digits,53,full_laser_homing_beacon_conduit,0.9777777777777776,0.9778034047315728,0.9778399828399827,0.1721668512923664,0,0,0,0.0,0.85,0.6869368460499582,0.2,0.0,0.1
168,digits,71,adaptive_entry_combi_anchor,0.9861111111111112,0.986139548294998,0.986031746031746,0.1735803360881611,0,0,0,0.0,0.8416666666666667,0.6859209162377,0.2,0.0,0.1
169,digits,71,laser_targeting_lens,0.9861111111111112,0.986139548294998,0.986031746031746,0.1676852972260798,0,0,0,0.0,0.8416666666666667,0.6859209162377,0.2,0.0,0.1
170,digits,71,homing_vmax_acceleration,0.9861111111111112,0.986139548294998,0.986031746031746,0.1728271404318692,0,0,0,0.0,0.8416666666666667,0.6859209162377,0.2,0.0,0.1
171,digits,71,a0_maintenance_thrust,0.9861111111111112,0.986139548294998,0.986031746031746,0.1728271404318692,0,0,0,0.0,0.8416666666666667,0.6859209162377,0.2,0.0,0.1
172,digits,71,dynamic_precision_deceleration,0.9861111111111112,0.986139548294998,0.986031746031746,0.1701122137922329,0,0,0,0.0,0.8416666666666667,0.6859209162377,0.2,0.0,0.1
173,digits,71,terminal_micro_guidance,0.9861111111111112,0.986139548294998,0.986031746031746,0.1700654385468247,0,0,0,0.0,0.8416666666666667,0.6859209162377,0.2,0.0,0.1
174,digits,71,full_laser_homing_beacon_conduit,0.9861111111111112,0.986139548294998,0.986031746031746,0.1697305699241402,0,0,0,0.0,0.8416666666666667,0.6859209162377,0.2,0.0,0.1
175,digits,89,adaptive_entry_combi_anchor,0.9861111111111112,0.9862149247322436,0.9861861861861864,0.2004496356661158,0,0,0,0.0,0.8138888888888889,0.6765651651098875,0.2,0.0,0.1
176,digits,89,laser_targeting_lens,0.9861111111111112,0.9862138963065576,0.9861861861861864,0.1962367756485062,0,0,0,0.0027777777777777,0.8138888888888889,0.6765651651098875,0.2,0.0,0.1
177,digits,89,homing_vmax_acceleration,0.9861111111111112,0.9862149247322436,0.9861861861861864,0.1998795582210756,0,0,0,0.0,0.8138888888888889,0.6765651651098875,0.2,0.0,0.1
178,digits,89,a0_maintenance_thrust,0.9861111111111112,0.9862149247322436,0.9861861861861864,0.1998795582210756,0,0,0,0.0,0.8138888888888889,0.6765651651098875,0.2,0.0,0.1
179,digits,89,dynamic_precision_deceleration,0.9861111111111112,0.9862149247322436,0.9861861861861864,0.1978204919550417,0,0,0,0.0,0.8138888888888889,0.6765651651098875,0.2,0.0,0.1
180,digits,89,terminal_micro_guidance,0.9861111111111112,0.9862149247322436,0.9861861861861864,0.1977864060498147,0,0,0,0.0,0.8138888888888889,0.6765651651098875,0.2,0.0,0.1
181,digits,89,full_laser_homing_beacon_conduit,0.9861111111111112,0.9862149247322436,0.9861861861861864,0.1972771343170915,0,0,0,0.0,0.8138888888888889,0.6765651651098875,0.2,0.0,0.1
182,digits,101,adaptive_entry_combi_anchor,0.9916666666666668,0.9916634050880626,0.9917417417417416,0.1613856107428441,0,0,0,0.0,0.8611111111111112,0.6883959089422026,0.2,0.0,0.1
183,digits,101,laser_targeting_lens,0.9916666666666668,0.991625353337682,0.9917417417417416,0.1589951750286073,0,0,0,0.0027777777777777,0.8611111111111112,0.6883959089422026,0.2,0.0,0.1
184,digits,101,homing_vmax_acceleration,0.9916666666666668,0.9916634050880626,0.9917417417417416,0.1611306866712937,0,0,0,0.0,0.8611111111111112,0.6883959089422026,0.2,0.0,0.1
185,digits,101,a0_maintenance_thrust,0.9916666666666668,0.9916634050880626,0.9917417417417416,0.1611306866712937,0,0,0,0.0,0.8611111111111112,0.6883959089422026,0.2,0.0,0.1
186,digits,101,dynamic_precision_deceleration,0.9916666666666668,0.9916634050880626,0.9917417417417416,0.1602273078240676,0,0,0,0.0,0.8611111111111112,0.6883959089422026,0.2,0.0,0.1
187,digits,101,terminal_micro_guidance,0.9916666666666668,0.9916634050880626,0.9917417417417416,0.1602130490156814,0,0,0,0.0,0.8611111111111112,0.6883959089422026,0.2,0.0,0.1
188,digits,101,full_laser_homing_beacon_conduit,0.9916666666666668,0.9916634050880626,0.9917417417417416,0.1591463856548849,0,0,0,0.0,0.8611111111111112,0.6883959089422026,0.2,0.0,0.1
189,digits,127,adaptive_entry_combi_anchor,0.975,0.9751366858222128,0.97514157014157,0.1988233736488437,0,0,0,0.0,0.8083333333333333,0.6748110585577752,0.2,0.0,0.1
190,digits,127,laser_targeting_lens,0.9777777777777776,0.9779246663493236,0.9779987129987128,0.1962965307808683,1,0,1,0.0027777777777777,0.8083333333333333,0.6748110585577752,0.2,0.0,0.1
191,digits,127,homing_vmax_acceleration,0.975,0.9751366858222128,0.97514157014157,0.1987564909861087,0,0,0,0.0,0.8083333333333333,0.6748110585577752,0.2,0.0,0.1
192,digits,127,a0_maintenance_thrust,0.975,0.9751366858222128,0.97514157014157,0.1987564909861087,0,0,0,0.0,0.8083333333333333,0.6748110585577752,0.2,0.0,0.1
193,digits,127,dynamic_precision_deceleration,0.975,0.9751366858222128,0.97514157014157,0.1985850541248216,0,0,0,0.0,0.8083333333333333,0.6748110585577752,0.2,0.0,0.1
194,digits,127,terminal_micro_guidance,0.975,0.9751366858222128,0.97514157014157,0.198572116449433,0,0,0,0.0,0.8083333333333333,0.6748110585577752,0.2,0.0,0.1
195,digits,127,full_laser_homing_beacon_conduit,0.975,0.9751366858222128,0.97514157014157,0.1976222614186852,0,0,0,0.0,0.8083333333333333,0.6748110585577752,0.2,0.0,0.1
196,digits,149,adaptive_entry_combi_anchor,0.9722222222222222,0.9715790580078688,0.9718961818961818,0.1814579845326338,0,0,0,0.0,0.8361111111111111,0.6852216069572851,0.2,0.0,0.1
197,digits,149,laser_targeting_lens,0.975,0.974585348624055,0.9747533247533248,0.1766377828280371,1,0,1,0.0027777777777777,0.8361111111111111,0.6852216069572851,0.2,0.0,0.1
198,digits,149,homing_vmax_acceleration,0.9722222222222222,0.9715790580078688,0.9718961818961818,0.1809032644323432,0,0,0,0.0,0.8361111111111111,0.6852216069572851,0.2,0.0,0.1
199,digits,149,a0_maintenance_thrust,0.9722222222222222,0.9715790580078688,0.9718961818961818,0.1809032644323432,0,0,0,0.0,0.8361111111111111,0.6852216069572851,0.2,0.0,0.1
200,digits,149,dynamic_precision_deceleration,0.9722222222222222,0.9715790580078688,0.9718961818961818,0.1788853675174502,0,0,0,0.0,0.8361111111111111,0.6852216069572851,0.2,0.0,0.1
201,digits,149,terminal_micro_guidance,0.9722222222222222,0.9715790580078688,0.9718961818961818,0.1788564763448761,0,0,0,0.0,0.8361111111111111,0.6852216069572851,0.2,0.0,0.1
202,digits,149,full_laser_homing_beacon_conduit,0.9722222222222222,0.9715790580078688,0.9718961818961818,0.1778729097381571,0,0,0,0.0,0.8361111111111111,0.6852216069572851,0.2,0.0,0.1
203,digits,173,adaptive_entry_combi_anchor,0.9888888888888888,0.9888846871181428,0.988963963963964,0.1772994682063209,0,0,0,0.0,1.0,0.679987254360859,0.2,0.0,0.2
204,digits,173,laser_targeting_lens,0.9888888888888888,0.9888846871181428,0.988963963963964,0.1735416529439662,0,0,0,0.0,1.0,0.679987254360859,0.2,0.0,0.2
205,digits,173,homing_vmax_acceleration,0.9888888888888888,0.9888846871181428,0.988963963963964,0.1765342807502133,0,0,0,0.0,1.0,0.679987254360859,0.2,0.0,0.2
206,digits,173,a0_maintenance_thrust,0.9888888888888888,0.9888846871181428,0.988963963963964,0.1765342807502133,0,0,0,0.0,1.0,0.679987254360859,0.2,0.0,0.2
207,digits,173,dynamic_precision_deceleration,0.9888888888888888,0.9888846871181428,0.988963963963964,0.1736779160028452,0,0,0,0.0,1.0,0.679987254360859,0.2,0.0,0.2
208,digits,173,terminal_micro_guidance,0.9888888888888888,0.9888846871181428,0.988963963963964,0.1736582984554622,0,0,0,0.0,1.0,0.679987254360859,0.2,0.0,0.2
209,digits,173,full_laser_homing_beacon_conduit,0.9888888888888888,0.9888846871181428,0.988963963963964,0.1718581264117234,0,0,0,0.0,1.0,0.679987254360859,0.2,0.0,0.2
